subscription_id,project_id__hashed,plan_id,reporting_date,subscription_period_start,subscription_period_end,subscription_period_number,cumulative_data_usage_megabyte,cumulative_voice_usage_minutes,cumulative_sms_usage,number_of_addons_activated
sub_e9650b36ae96a88262d0c0b5d0b0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,3,187.78112000000002,3.0,5.000000000,0
sub_16e727a5499eac90e38483fc38e7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,4,43.956224,259.0,262.000000000,0
sub_a57f328bb59950702079d816ced5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,3,274.454528,342.0,294.000000000,0
sub_f348791707af793129173dd353eb,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,1,375.852032,118.0,692.000000000,0
sub_3f85c494467e7d3b686ceb3e9396,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,1,1141.303296,1193.0,483.000000000,0
sub_6ec1d148dd4ebf3793af9a54b38f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,2,38.084608,12.0,50.000000000,0
sub_6fc4cfc71e8f4bf8e505926a4fae,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-10 00:00:00,2024-05-11,2024-06-11,3,419.94956800000006,246.0,541.000000000,0
sub_ee61920d24394c8ffb746e0ca1ca,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,2,0.0,0.0,0.000000000,0
sub_6e57239f47ca79255c0c4fa0710a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,0.0,0.0,0.000000000,0
sub_ab0e632ef9745f82c741a159170a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,227.85126400000001,622.0,748.000000000,0
sub_7a3479037a5b804a81d586797e78,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,1,29.35808,1.0,17.000000000,0
sub_d7b0ba01deb1f4f41d7e73a3b9a0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,347.904,13.0,0.000000000,0
sub_aadf794fc6755c2afc15558f90d0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,0.0,0.0,0.000000000,0
sub_48a3f915efc4f54d327c3c92d501,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,143.107072,44.0,495.000000000,0
sub_2b11b7895227bef719ae1ca50c0d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,3,0.191488,0.0,0.000000000,0
sub_92a25073bbe271217fb0905fed4d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,16.4608,0.0,3.000000000,0
sub_79a784dbc625641673c78b2f6215,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,1,31.144959999999998,77.0,72.000000000,0
sub_dd9418cf8bd30b6f3efd294339e7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,12.187648,187.0,24.000000000,0
sub_6b5dc492f1bb22ec75fa8ebabbb9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-06-08,2024-06-11,4,0.0,0.0,0.000000000,0
sub_87a69b5e3e2592ba9d83c2e533ba,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,1,94.25919999999999,66.0,659.000000000,0
sub_c15f4e98d46f85d422f59632d562,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,0.0,0.0,0.000000000,0
sub_0744a6d3683c64fdc4699bcfd635,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,1,11.979776000000001,0.0,0.000000000,0
sub_9c49740976ff788bff227ef5e251,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,3,176.003072,46.0,52.000000000,0
sub_287f810c9cc67f39ffc8d2d2246b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,1,489.391104,63.0,244.000000000,0
sub_6936670b143f590075b87acb468f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,2,0.0,0.0,0.000000000,0
sub_7dedeef2fcd90c8d7b14b0a4992a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,3,21.015552,114.0,383.000000000,0
sub_1aa1a378264a69087ded9f5a4055,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-12,2024-06-12,2,0.0,0.0,0.000000000,0
sub_1567f95a8ec6d98af22137efe9c1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-11 00:00:00,2024-06-08,2024-06-11,5,393.254912,140.0,172.000000000,0
sub_f32985f937f1f140bfcb88f6002c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-11 00:00:00,2024-05-12,2024-06-12,4,614.05184,42.0,569.000000000,0
sub_668b6a9223b9bcc48c1160e019c2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-25,2024-06-11,2,17.428479999999997,0.0,8.000000000,0
sub_ec3bd63dc5e425da46a4e0f0033d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-11 00:00:00,2024-05-30,2024-06-11,4,26.861568,0.0,0.000000000,0
sub_2a185c93c9daaf381666154c4bea,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,4,65.13049600000001,1.0,12.000000000,0
sub_0c7ac31044998a928489e0116956,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-12 00:00:00,2024-05-13,2024-06-13,1,427.918336,822.0,560.000000000,0
sub_dbfbf892f7bd914b27d7e20e3678,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,4,242.77504,169.0,101.000000000,0
sub_5008b695d62b3927ed3095def3fd,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,2,79.128576,421.0,181.000000000,0
sub_a701f4bee0e1bd39fb87cc2d24b0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-25,2024-06-12,2,0.0,0.0,0.000000000,0
sub_8eeb8488f23829e33ca7784f58b1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,22.648832,575.0,206.000000000,0
sub_01f914d802811868a0d149470b1d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-12 00:00:00,2024-05-13,2024-06-13,4,0.0,0.0,0.000000000,0
sub_dc5193e19d05b6e440f5e8e7a026,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,4.052992,1.0,0.000000000,0
sub_fb732dcf54656b8b0efc3d2d1db9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,1,0.043008,0.0,0.000000000,0
sub_5566a1547107098156267ad936a0,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,1,1003.916288,235.0,200.000000000,0
sub_152fa038fbea8862b29bf2dc4338,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,33.275904,626.0,151.000000000,0
sub_dc7e2c7861145c0a1aadf1419c9f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-21,2024-06-12,4,0.0,0.0,0.000000000,0
sub_8a2e8a2a7e0810b5f928151651e7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,0.0,0.0,0.000000000,0
sub_b213609616fdd50e3dbc41ef41ff,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-12 00:00:00,2024-05-27,2024-06-12,2,0.0,0.0,0.000000000,0
sub_3b6d01a9282eef89c87ee4da9f0c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,2,84.38374400000001,827.0,326.000000000,0
sub_906bc45234f9574adfaf3c4ad595,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,0.0,0.0,0.000000000,0
sub_ea144589fda2f03fa372d590b7bf,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,71.903232,16.0,0.000000000,0
sub_427f636060bc4051b098c340fc41,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,9.069568,0.0,2.000000000,0
sub_51be61c3c160d1643740686b4d19,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,1,27.18208,0.0,0.000000000,0
sub_4fedb3930f52eea423c158824d1c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-06-07,2024-06-12,4,5.870592,0.0,5.000000000,0
sub_2f8507105b80408b3bbe470f16dc,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,0.0,0.0,0.000000000,0
sub_2c9f59a9dcd79d324746d123ad84,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,0.7567360000000001,0.0,9.000000000,0
sub_a56ed765e8524173ddb126ac18fb,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-12 00:00:00,2024-05-25,2024-06-12,2,212.117504,30.0,125.000000000,0
sub_9e77c0f2d917bdc0c6d82f41eec1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,4,176.463872,498.0,557.000000000,0
sub_b64b91192cbc60ba8c4fdb410347,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,2,51.012608,92.0,918.000000000,0
sub_87aba2e55c09b234ea05b7d0abd1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,75.81696,3.0,0.000000000,0
sub_8bbd4200c46f11efb934fe68ccd5,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,9.93792,2.0,0.000000000,0
sub_196c75e5993d7c204dc8c837a195,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-13,2024-06-13,3,0.0,0.0,0.000000000,0
sub_8f07f7071b8ff16b62a82fd7fb0b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-12 00:00:00,2024-05-13,2024-06-13,2,0.181248,0.0,0.000000000,0
sub_95be199a7a95c1c50b647f234ea3,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-12 00:00:00,2024-05-25,2024-06-12,2,2.3429119999999997,0.0,5.000000000,0
sub_3fdfdd71f8066c2c9bc5c2dbd3ee,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,113.490944,192.0,766.000000000,0
sub_b3ad62f30f3208544f782becae77,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,0.0,0.0,0.000000000,0
sub_f0a44f71454b1b51ff920ede246f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,3,158.031872,430.0,91.000000000,0
sub_90d8f11c1e5196a41f008938c104,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,2,63.735808,70.0,7.000000000,0
sub_b123f85220492805744768caa92a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-22,2024-06-13,3,5.984256,0.0,0.000000000,0
sub_1712531a4f29b01fc309ed51f8f1,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,16.787456,1.0,0.000000000,0
sub_ee43bacda12d0a6a5aecc77deb53,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,32.5888,33.0,309.000000000,0
sub_9a4405acb710972e2855676d793e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,0.495616,5.0,0.000000000,0
sub_3c33c2ed3a322f4dbec89e0af55a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,54.127616,431.0,391.000000000,0
sub_972ebcf92864da087f8edb8b7295,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,317.144064,758.0,230.000000000,0
sub_1ca496035365851ebe471d425ec7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,225.82784,626.0,295.000000000,0
sub_ac4ac4d6e783311bd68b1cc85eb4,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,3,32.523264,968.0,571.000000000,0
sub_987e647c4a028bf72f9c24cfcbe9,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,30.89408,80.0,6.000000000,0
sub_cf30cf462147e15c53f020cf9b66,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,3.386368,0.0,62.000000000,0
sub_b5e3764b077decaf6a0cb1d9ef9e,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,2,1110.0876799999999,338.0,217.000000000,0
sub_14ae1c7bbf5110725d8d9edf8b2c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,86.303744,440.0,468.000000000,0
sub_a37d5eb1c4f800af6c1422d40a89,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,1761.403904,34.0,305.000000000,0
sub_b722909c6017ae53df1dff4fbe7a,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,140904.28518399998,257.0,216.000000000,0
sub_8738e0a744f47a70a1ef98a112ce,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,20.980736,780.0,112.000000000,0
sub_5e5da94972052ddefd6beb9685cf,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-22,2024-06-13,3,0.6553599999999999,0.0,0.000000000,0
sub_6d2f05db1266c746752d8263d264,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,12.708864,6.0,251.000000000,0
sub_91d2e9df948daeaf6b260fd869a8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,0.0,0.0,0.000000000,0
sub_62eceb414a1d555e6201368c3775,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,3,10.109952,1.0,83.000000000,0
sub_3d292798226ba5d01b7cf3e44368,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,236.21632,459.0,948.000000000,0
sub_1008f82df068236eb30102508476,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,0.0,3.0,0.000000000,0
sub_54ad8bb36223e98e8a811b78fff7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,4,65.390592,396.0,272.000000000,0
sub_f75490fc0e27a7d7443e2933b31f,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,38.965248,629.0,307.000000000,0
sub_e2380d651c147b3473a82d73fc4b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,3,57.971712,0.0,2.000000000,0
sub_1fe99e3375a0605493ed7a72408d,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,38.532096,20.0,156.000000000,0
sub_4742c00708f90306e318601614d7,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-22,2024-06-13,1,0.0,0.0,0.000000000,0
sub_9e15dcc2e9d614dbe11c0166137c,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,115.591168,427.0,29.000000000,0
sub_3f4383c7f1c81237f9ecf9cbc57b,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,0.65024,0.0,0.000000000,0
sub_8a908de481b97b473770e61c82d2,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,203.261952,58.0,1636.000000000,0
sub_cbcd0345152ac94059fa0be81ae8,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-13 00:00:00,2024-05-14,2024-06-14,1,1536.090112,203.0,226.000000000,0
sub_71fc5635437259953aecfb298a74,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-14 00:00:00,2024-05-15,2024-06-15,1,2384.6133760000002,239.0,227.000000000,0
sub_36f9509ab44045a4e315a49ac981,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_0a3b55b9abb575b023c07e617b49,2024-06-14 00:00:00,2024-05-15,2024-06-15,1,11.405312,228.0,375.000000000,0
sub_3c8f783abf5eda12f871adde05ad,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_1d3f49d61a672755efc1865c4d9a,2024-06-14 00:00:00,2024-05-15,2024-06-15,3,1002.7929600000001,17.0,291.000000000,0
sub_b1dfbed7d754ff404338f334bd45,82728d5d3cf7f35b58bc318399c2c5caf7eeadcc37f3597cb2817a9b5a87bbf3,pln_af7b4a30086929d37e7f4eb3daed,2024-06-14 00:00:00,2024-05-15,2024-06-15,4,1820.39552,768.0,413.000000000,0
